Timestamp,RFID Tag,Antenna,Time Between Stamps
2024-05-30 16:50:09,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:50:24,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:50:29,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:50:44,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:50:49,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:51:04,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:51:09,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:51:24,E200 1AC1 9627 E100 1039 0F83,0,15.006
2024-05-30 16:51:29,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:51:44,E200 1AC1 9627 E100 1039 0F83,0,15.006
2024-05-30 16:51:49,E200 1AC1 9627 E100 1039 0F83,0,5.004
2024-05-30 16:52:04,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:52:09,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:52:24,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:52:29,E200 1AC1 9627 E100 1039 0F83,0,5.002
2024-05-30 16:52:44,E200 1AC1 9627 E100 1039 0F83,0,15.006
2024-05-30 16:52:49,E200 1AC1 9627 E100 1039 0F83,0,5.005
2024-05-30 16:53:04,E200 1AC1 9627 E100 1039 0F83,0,15.004
2024-05-30 16:53:09,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:53:24,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:53:29,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:53:44,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:53:49,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:54:04,E200 1AC1 9627 E100 1039 0F83,0,15.004
2024-05-30 16:54:09,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:54:24,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:54:29,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:54:44,E200 1AC1 9627 E100 1039 0F83,0,15.004
2024-05-30 16:54:50,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:55:05,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:55:10,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:55:25,E200 1AC1 9627 E100 1039 0F83,0,15.003
2024-05-30 16:55:30,E200 1AC1 9627 E100 1039 0F83,0,5.004
2024-05-30 16:55:45,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:55:50,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:56:05,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:56:10,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:56:25,E200 1AC1 9627 E100 1039 0F83,0,15.004
2024-05-30 16:56:30,E200 1AC1 9627 E100 1039 0F83,0,5.003
2024-05-30 16:56:45,E200 1AC1 9627 E100 1039 0F83,0,15.006
2024-05-30 16:56:50,E200 1AC1 9627 E100 1039 0F83,0,5.005
2024-05-30 16:57:05,E200 1AC1 9627 E100 1039 0F83,0,15.004
2024-05-30 16:57:10,E200 1AC1 9627 E100 1039 0F83,0,5.002
2024-05-30 16:57:25,E200 1AC1 9627 E100 1039 0F83,0,15.005
2024-05-30 16:57:30,E200 1AC1 9627 C000 1039 0EFF,0,2581.116
2024-05-30 16:57:45,E200 1AC1 9627 C000 1039 0EFF,0,15.004
2024-05-30 16:57:50,E200 1AC1 9627 C000 1039 0EFF,0,5.004
2024-05-30 16:58:05,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 16:58:10,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 16:58:25,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 16:58:30,E200 1AC1 9627 C000 1039 0EFF,0,5.004
2024-05-30 16:58:45,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 16:58:50,E200 1AC1 9627 C000 1039 0EFF,0,5.004
2024-05-30 16:59:05,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 16:59:10,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 16:59:25,E200 1AC1 9627 C000 1039 0EFF,0,15.004
2024-05-30 16:59:30,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 16:59:45,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 16:59:50,E200 1AC1 9627 C000 1039 0EFF,0,5.002
2024-05-30 17:00:05,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 17:00:10,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 17:00:25,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 17:00:30,E200 1AC1 9627 C000 1039 0EFF,0,5.004
2024-05-30 17:00:45,E200 1AC1 9627 C000 1039 0EFF,0,15.004
2024-05-30 17:00:50,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 17:01:05,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 17:01:10,E200 1AC1 9627 C000 1039 0EFF,0,5.007
2024-05-30 17:01:25,E200 1AC1 9627 C000 1039 0EFF,0,15.008
2024-05-30 17:01:30,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 17:01:45,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 17:01:50,E200 1AC1 9627 C000 1039 0EFF,0,5.003
2024-05-30 17:02:05,E200 1AC1 9627 C000 1039 0EFF,0,15.005
2024-05-30 17:02:10,E200 1AC1 9627 C000 1039 0EFF,0,5.004
